timestamp,agent.name,rule.description,rule.level,rule.id
"Jun 9, 2025 @ 19:36:24.512","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\setup.exe|a313dbdbfce47ef7\\LowerCaseLongPath by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.512","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\pwahelper.exe|3ed40c27f9b8a0e3\\BinProductVersion by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.480","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\pwahelper.exe|3ed40c27f9b8a0e3\\LinkDate by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.468","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\pwahelper.exe|3ed40c27f9b8a0e3\\Publisher by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.451","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\pwahelper.exe|3ed40c27f9b8a0e3\\LowerCaseLongPath by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.434","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\notification_hel|81ca930e9bc781e0\\BinProductVersion by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.424","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\notification_hel|81ca930e9bc781e0\\LinkDate by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.402","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\notification_hel|81ca930e9bc781e0\\Publisher by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.387","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\notification_hel|81ca930e9bc781e0\\LowerCaseLongPath by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.371","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedgewebview2.e|82bc20daa8bf7129\\BinProductVersion by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.356","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedgewebview2.e|82bc20daa8bf7129\\LinkDate by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.340","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedgewebview2.e|82bc20daa8bf7129\\Publisher by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.324","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedgewebview2.e|82bc20daa8bf7129\\LowerCaseLongPath by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.309","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedge_pwa_launc|3e2604f19bfe7358\\BinProductVersion by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.295","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedge_pwa_launc|3e2604f19bfe7358\\LinkDate by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.277","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedge_pwa_launc|3e2604f19bfe7358\\Publisher by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.264","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedge_pwa_launc|3e2604f19bfe7358\\LowerCaseLongPath by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.241","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedge_proxy.exe|d885fabd2f35900a\\BinProductVersion by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.214","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedge_proxy.exe|d885fabd2f35900a\\LinkDate by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.199","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedge_proxy.exe|d885fabd2f35900a\\Publisher by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.184","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedge_proxy.exe|d885fabd2f35900a\\LowerCaseLongPath by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.183","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedge.exe|815ff5121c2dd687\\BinProductVersion by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.153","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedge.exe|815ff5121c2dd687\\LinkDate by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.136","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedge.exe|815ff5121c2dd687\\Publisher by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.121","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedge.exe|815ff5121c2dd687\\LowerCaseLongPath by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.105","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\ie_to_edge_stub.|58bf61e1f7fb5c4c\\BinProductVersion by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.089","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\ie_to_edge_stub.|58bf61e1f7fb5c4c\\LinkDate by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.074","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\ie_to_edge_stub.|58bf61e1f7fb5c4c\\Publisher by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.059","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\ie_to_edge_stub.|58bf61e1f7fb5c4c\\LowerCaseLongPath by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.044","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\identity_helper.|5bc013388fc0a2c1\\BinProductVersion by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.027","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\identity_helper.|5bc013388fc0a2c1\\LinkDate by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:24.011","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\identity_helper.|5bc013388fc0a2c1\\Publisher by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.996","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\identity_helper.|5bc013388fc0a2c1\\LowerCaseLongPath by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.981","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\elevation_servic|c253c54e19e7ffe1\\BinProductVersion by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.964","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\elevation_servic|c253c54e19e7ffe1\\LinkDate by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.949","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\elevation_servic|c253c54e19e7ffe1\\Publisher by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.933","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\elevation_servic|c253c54e19e7ffe1\\LowerCaseLongPath by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.924","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\elevated_tracing|9bf49483789613b5\\BinProductVersion by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.903","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\elevated_tracing|9bf49483789613b5\\LinkDate by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.887","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\elevated_tracing|9bf49483789613b5\\Publisher by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.871","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\elevated_tracing|9bf49483789613b5\\LowerCaseLongPath by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.859","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\cookie_exporter.|79b206c4ff8f38e4\\BinProductVersion by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.839","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\cookie_exporter.|79b206c4ff8f38e4\\LinkDate by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.824","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\cookie_exporter.|79b206c4ff8f38e4\\Publisher by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.808","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\cookie_exporter.|79b206c4ff8f38e4\\LowerCaseLongPath by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.793","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\setup.exe|1ad13e57fc3dd178\\BinProductVersion by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.793","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplication\\0000d090fbb80b0da27a9e95349f58ee7b140000ffff\\Publisher by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.761","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\setup.exe|1ad13e57fc3dd178\\LinkDate by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.746","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\setup.exe|1ad13e57fc3dd178\\Publisher by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.730","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\setup.exe|1ad13e57fc3dd178\\LowerCaseLongPath by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.715","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\pwahelper.exe|223343d8601368e6\\BinProductVersion by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.699","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\pwahelper.exe|223343d8601368e6\\LinkDate by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.683","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\pwahelper.exe|223343d8601368e6\\Publisher by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.669","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\notification_hel|8bd66c55eb391ee0\\BinProductVersion by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.669","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\pwahelper.exe|223343d8601368e6\\LowerCaseLongPath by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.637","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\notification_hel|8bd66c55eb391ee0\\LinkDate by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.621","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\notification_hel|8bd66c55eb391ee0\\Publisher by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.605","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\notification_hel|8bd66c55eb391ee0\\LowerCaseLongPath by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.590","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\notification_cli|dddcd65c177b393a\\BinProductVersion by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.575","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\notification_cli|dddcd65c177b393a\\LinkDate by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.558","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\notification_cli|dddcd65c177b393a\\Publisher by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.543","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\notification_cli|dddcd65c177b393a\\LowerCaseLongPath by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.527","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedgewebview2.e|7e775c4f1a9cf648\\BinProductVersion by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.513","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedgewebview2.e|7e775c4f1a9cf648\\LinkDate by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.496","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedgewebview2.e|7e775c4f1a9cf648\\Publisher by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.480","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedgewebview2.e|7e775c4f1a9cf648\\LowerCaseLongPath by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.464","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedge_pwa_launc|f2ce016e54e8b4d3\\BinProductVersion by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.449","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedge_pwa_launc|f2ce016e54e8b4d3\\LinkDate by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.433","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedge_pwa_launc|f2ce016e54e8b4d3\\Publisher by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.419","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedge_pwa_launc|f2ce016e54e8b4d3\\LowerCaseLongPath by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.403","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedge_proxy.exe|61b2e8269846cbb6\\BinProductVersion by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.387","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedge_proxy.exe|61b2e8269846cbb6\\LinkDate by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.371","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedge_proxy.exe|61b2e8269846cbb6\\Publisher by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.355","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedge_proxy.exe|61b2e8269846cbb6\\LowerCaseLongPath by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.339","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedge.exe|43fb1ea772b6a95f\\BinProductVersion by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.324","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedge.exe|43fb1ea772b6a95f\\LinkDate by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.309","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedge.exe|43fb1ea772b6a95f\\Publisher by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
"Jun 9, 2025 @ 19:36:23.293","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\msedge.exe|43fb1ea772b6a95f\\LowerCaseLongPath by C:\\Windows\\system32\\CompatTelRunner.exe","5","61615"
